merchant_id,merchant_name,mcc,mcc_imputed,merchant_category,business_type,city,state,onboarding_date,settlement_account_on_file,merchant_status,declared_avg_ticket_size,declared_avg_ticket_size_was_negative
MCH7444,Lanka-Shukla,5699,False,Apparel & Fashion,Private Limited,Mumbai,Maharashtra,2023-03-13 03:58:00,True,ACTIVE,2750.67,False
MCH8125,"NADIG, ARORA AND RAJ",5411,False,Grocery,Private Limited,Ludhiana,Punjab,2023-03-13 08:50:20,True,SUSPENDED,1340.53,False
MCH7618,MUTTI-MOHAN,5942,False,Books & Stationery,Individual,Hyderabad,Telangana,2023-03-14 00:00:00,True,ACTIVE,664.0,False
MCH4170,Bahri-Mangat,5812,False,Restaurants & Food Service,Sole Proprietorship,Pune,Maharashtra,2023-03-15 00:00:00,True,ACTIVE,926.11,False
MCH5823,GARDE LLC,5311,False,Department Store,Sole Proprietorship,Bengaluru,Karnataka,2023-03-15 00:00:00,True,INACTIVE,1075.77,False
MCH8551,Sule-Ganesh,5699,False,Apparel & Fashion,Individual,Kolkata,West Bengal,2023-03-15 04:50:00,True,ACTIVE,1452.12,False
MCH6818,"Bava, Badami and Sodhi",5311,False,Department Store,Partnership,Mumbai,Maharashtra,2023-03-16 00:00:00,True,ACTIVE,3479.78,True
MCH7784,dave-babu,5912,False,Pharmacy & Medical,Partnership,Ludhiana,Punjab,2023-03-16 00:00:00,True,ACTIVE,643.0,False
MCH6396,Ganesan-Lad,5311,False,Department Store,Private Limited,Jaipur,Rajasthan,2023-03-16 23:22:53,True,BLOCKED,3700.61,False
MCH1169,Dey-Gupta,5812,False,Restaurants & Food Service,Individual,Bengaluru,Karnataka,2023-03-17 00:00:00,True,ACTIVE,1427.7,False
MCH7290,"Subramanian, B0rde and Ba1akrishnan",5699,False,Apparel & Fashion,Individual,Lucknow,Uttar Pradesh,2023-03-17 00:00:00,True,ACTIVE,2695.0,False
MCH2681,Mahajan and Sons,5699,False,Apparel & Fashion,Sole Proprietorship,Bengaluru,Karnataka,2023-03-17 00:00:00,True,ACTIVE,721.36,False
MCH3953,"Ray, Minhas and Yohannan",5411,False,Grocery,Sole Proprietorship,Kolkata,West Bengal,2023-03-18 00:00:00,True,ACTIVE,8126.93,False
MCH3927,Basak-Shukla,4814,False,Telecom & Mobile,Private Limited,Jalandhar,Punjab,2023-03-18 00:00:00,True,CLOSED,980.64,False
MCH1059,Prasad Ltd,4814,False,Telecom & Mobile,Partnership,Hyderabad,Telangana,2023-03-18 00:00:00,True,ACTIVE,4187.75,False
MCH1772,Grover Group,5311,False,Department Store,Partnership,Kolkata,West Bengal,2023-03-18 13:57:00,True,ACTIVE,1962.32,False
MCH6207,"Ganesan, Bajwa and Reddy",5912,False,Pharmacy & Medical,Partnership,Jaipur,Rajasthan,2023-03-21 00:00:00,True,ACTIVE,391.96,False
MCH9332,GALA INC,5699,False,Apparel & Fashion,Private Limited,Amritsar,Punjab,2023-03-21 00:00:00,True,ACTIVE,1348.88,False
MCH1227,"Nazareth, Zacharia and Swaminathan",5812,False,Restaurants & Food Service,Private Limited,Ludhiana,Punjab,2023-03-21 16:36:39,True,ACTIVE,870.36,False
MCH3520,Jhaveri and Sons,7011,False,Hotel & Lodging,Individual,Bengaluru,Karnataka,2023-03-22 00:00:00,True,ACTIVE,1231.0,False
MCH5934,Halder LLC,7011,False,Hotel & Lodging,Private Limited,Amritsar,Punjab,2023-03-22 00:00:00,True,ACTIVE,1201.69,False
MCH5188,"Dube, Nair and Datta",4131,False,Retail - Other,Individual,Jalandhar,Punjab,2023-03-22 00:00:00,True,ACTIVE,2008.92,False
MCH4754,Menon Inc,5999,False,Retail - Other,Private Limited,Hyderabad,Telangana,2023-03-24 00:00:00,True,ACTIVE,1804.69,True
MCH9763,Bhatnagar-Ramesh,5699,False,Apparel & Fashion,Individual,Bengaluru,Karnataka,2023-03-24 10:13:00,True,ACTIVE,2954.71,False
MCH6370,"Dass, Hegde and Viswanathan",5812,False,Restaurants & Food Service,Partnership,Jaipur,Rajasthan,2023-03-24 18:53:14,True,ACTIVE,2201.27,False
MCH6060,Chacko-Sundaram,4131,False,Transportation & Travel,Individual,Jaipur,Rajasthan,2023-03-25 00:00:00,True,INACTIVE,2026.75,False
MCH6904,DIXIT-MALLICK,7011,False,Hotel & Lodging,Sole Proprietorship,Hyderabad,Telangana,2023-03-25 00:00:00,True,INACTIVE,402.95,False
MCH5322,Parsa LLC,5912,False,Pharmacy & Medical,Individual,Jalandhar,Punjab,2023-03-26 00:00:00,True,ACTIVE,2329.55,False
MCH8091,"TRIVEDI, VOHRA AND DASH",5812,False,Restaurants & Food Service,Sole Proprietorship,Ludhiana,Punjab,2023-03-26 00:00:00,True,ACTIVE,1507.11,False
MCH7627,Maharaj-Narain,5311,False,Department Store,Individual,Lucknow,Uttar Pradesh,2023-03-26 02:43:00,True,ACTIVE,508.95,False
MCH6143,"MURTHY, KALA AND MANGAT",5812,False,Restaurants & Food Service,Individual,Hyderabad,Telangana,2023-03-26 16:00:36,True,ACTIVE,618.37,True
MCH5186,"Iyer, Sarma and Issac",5311,False,Department Store,Private Limited,Jaipur,Rajasthan,2023-03-27 20:46:00,True,INACTIVE,830.18,False
MCH8570,Reddy Ltd,5942,False,Books & Stationery,Partnership,Hyderabad,Telangana,2023-03-28 00:00:00,True,ACTIVE,528.1,False
MCH6257,"Parsa, Rana and Raja",5812,False,Restaurants & Food Service,Partnership,Bengaluru,Karnataka,2023-03-28 20:34:00,True,ACTIVE,2744.98,False
MCH8455,Chauhan-Raju,5311,False,Department Store,Private Limited,Pune,Maharashtra,2023-03-29 00:00:00,True,ACTIVE,1832.78,False
MCH4567,Bhatti Inc,7011,False,Hotel & Lodging,Partnership,Hyderabad,Telangana,2023-03-29 00:00:00,True,ACTIVE,1514.65,False
MCH8053,CHHABRA INC,4814,False,Telecom & Mobile,Individual,Hyderabad,Telangana,2023-03-29 01:53:59,True,ACTIVE,1235.44,False
MCH1237,Agarwal-Kibe,7011,False,Hotel & Lodging,Partnership,Mumbai,Maharashtra,2023-03-30 00:00:00,True,ACTIVE,750.84,False
MCH3555,Chaudhari-Dutta,5311,False,Department Store,Partnership,Kolkata,West Bengal,2023-03-31 00:00:00,True,ACTIVE,712.21,False
MCH4487,Subramanian-Kannan,4814,False,Telecom & Mobile,Private Limited,Jaipur,Rajasthan,2023-03-31 00:00:00,True,ACTIVE,259.0,False
MCH4232,sehgal-rama,5411,False,Grocery,Partnership,Kolkata,West Bengal,2023-03-31 00:00:00,True,ACTIVE,4112.72,False
MCH6922,"bassi, dara and dutt",5699,False,Apparel & Fashion,Private Limited,Bengaluru,Karnataka,2023-04-01 00:00:00,True,ACTIVE,1736.93,False
MCH6315,"Pal, Zacharia and Narayan",7011,False,Hotel & Lodging,Sole Proprietorship,Mumbai,Maharashtra,2023-04-01 00:00:00,True,ACTIVE,529.2,False
MCH2081,Date PLC,5311,False,Department Store,Private Limited,Lucknow,Uttar Pradesh,2023-04-01 00:00:00,True,ACTIVE,275.64,False
MCH8603,mane ltd,5812,False,Restaurants & Food Service,Sole Proprietorship,Ludhiana,Punjab,2023-04-01 16:26:07,True,ACTIVE,258.46,False
MCH3661,"Tak, Sandhu and Baria",5311,False,Department Store,Individual,Bengaluru,Karnataka,2023-04-02 00:00:00,True,SUSPENDED,865.02,False
MCH7917,Parsa-Madan,5411,False,Grocery,Sole Proprietorship,Pune,Maharashtra,2023-04-02 01:07:51,True,INACTIVE,1524.64,True
MCH6851,Chaudhary and S0ns,4131,False,Transportation & Travel,Individual,Kolkata,West Bengal,2023-04-03 00:00:00,True,ACTIVE,4509.31,False
MCH7094,Narasimhan and Sons,5411,False,Grocery,Partnership,Lucknow,Uttar Pradesh,2023-04-03 07:40:00,True,ACTIVE,522.74,True
MCH3678,"Ramanathan, Oza and Aggarwal",5699,False,Apparel & Fashion,Partnership,Jalandhar,Punjab,2023-04-03 10:00:00,True,ACTIVE,1617.86,False
MCH5768,brar inc,5812,False,Restaurants & Food Service,Sole Proprietorship,Hyderabad,Telangana,2023-04-04 00:00:00,True,ACTIVE,1354.3,False
MCH2726,"Shukla, Trivedi and Balan",5411,False,Grocery,Private Limited,Amritsar,Punjab,2023-04-04 00:00:00,True,ACTIVE,7491.26,False
MCH7724,Bir-Mitra,5812,False,Restaurants & Food Service,Private Limited,Chennai,Tamil Nadu,2023-04-04 00:59:22,True,ACTIVE,347.01,False
MCH2765,"SANT, NATT AND SAWHNEY",7011,False,Hotel & Lodging,Private Limited,Kolkata,West Bengal,2023-04-04 21:56:00,True,INACTIVE,1191.66,False
MCH7027,"Vyas, Ghose and Narasimhan",5311,False,Department Store,Sole Proprietorship,Hyderabad,Telangana,2023-04-05 00:00:00,True,ACTIVE,860.0,False
MCH1537,Goswami-Sibal,5812,False,Restaurants & Food Service,Partnership,Hyderabad,Telangana,2023-04-05 00:00:00,True,ACTIVE,360.35,False
MCH4261,More Ltd,5311,False,Department Store,Partnership,Pune,Maharashtra,2023-04-06 04:55:30,True,ACTIVE,761.11,False
MCH8770,Mani-Mutti,5999,False,Retail - Other,Sole Proprietorship,Delhi,Delhi,2023-04-07 00:00:00,True,ACTIVE,379.0,False
MCH1004,Pillai-Mohan,4131,False,Transportation & Travel,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-04-08 00:00:00,True,ACTIVE,342.7,False
MCH5274,"Nair, Dave and Hayre",4131,False,Transportation & Travel,Individual,Bengaluru,Karnataka,2023-04-08 00:00:00,True,ACTIVE,598.65,False
MCH3819,Butala-Patla,5999,False,Retail - Other,Individual,Delhi,Delhi,2023-04-08 00:00:00,True,ACTIVE,2466.12,False
MCH9359,"Ramanathan, Parekh and Agrawal",4131,False,Transportation & Travel,Partnership,Ludhiana,Punjab,2023-04-08 13:17:52,True,ACTIVE,3245.01,False
MCH3662,"Mand, Walia and Bhalla",5411,False,Grocery,Private Limited,Chennai,Tamil Nadu,2023-04-08 17:49:00,True,ACTIVE,677.63,False
MCH6708,Wali LLC,7011,False,Hotel & Lodging,Sole Proprietorship,Amritsar,Punjab,2023-04-09 00:00:00,True,ACTIVE,469.66,False
MCH5963,Mukhopadhyay Ltd,5999,False,Retail - Other,Partnership,Pune,Maharashtra,2023-04-09 00:00:00,True,INACTIVE,5714.63,False
MCH6473,Tata Group,5812,False,Restaurants & Food Service,Private Limited,Lucknow,Uttar Pradesh,2023-04-09 00:00:00,True,SUSPENDED,2924.69,False
MCH8165,"Sandhu, Saran and Dhar",5999,False,Retail - Other,Sole Proprietorship,Chennai,Tamil Nadu,2023-04-09 00:00:00,True,INACTIVE,1269.15,False
MCH9823,Kunda-Parekh,5812,False,Restaurants & Food Service,Individual,Mumbai,Maharashtra,2023-04-10 00:00:00,True,ACTIVE,1308.28,False
MCH8272,"Kaur, Barad and Sengupta",5411,False,Grocery,Partnership,Amritsar,Punjab,2023-04-11 00:00:00,True,ACTIVE,2250.0,False
MCH6943,Vyas Group,5699,False,Apparel & Fashion,Individual,Amritsar,Punjab,2023-04-11 00:00:00,True,ACTIVE,651.75,True
MCH3659,Samra Inc,5812,False,Restaurants & Food Service,Individual,Chennai,Tamil Nadu,2023-04-11 10:53:00,True,ACTIVE,2958.27,False
MCH3640,Parikh-Raghavan,7011,False,Hotel & Lodging,Sole Proprietorship,Hyderabad,Telangana,2023-04-11 22:07:00,True,ACTIVE,400.1,False
MCH6671,Chandran-Dada,5699,False,Apparel & Fashion,Partnership,Amritsar,Punjab,2023-04-12 00:00:00,True,ACTIVE,2579.5,False
MCH1639,Halder Inc,5411,False,Grocery,Sole Proprietorship,Chennai,Tamil Nadu,2023-04-12 00:00:00,True,INACTIVE,2075.47,True
MCH8735,Ha1der-Mane,5411,False,Grocery,Partnership,Pune,Maharashtra,2023-04-12 04:45:53,True,ACTIVE,7303.0,False
MCH9877,Borra and Sons,4814,False,Telecom & Mobile,Individual,Bengaluru,Karnataka,2023-04-12 21:37:32,True,ACTIVE,416.84,False
MCH9350,SINGH-SANE,5411,False,Grocery,Private Limited,Ludhiana,Punjab,2023-04-13 00:00:00,True,ACTIVE,840.43,False
MCH7371,"Anand, Bains and Parmer",5311,False,Department Store,Partnership,Lucknow,Uttar Pradesh,2023-04-13 04:10:55,True,ACTIVE,1724.45,True
MCH1697,Sodhi-Ramakrishnan,4814,False,Telecom & Mobile,Private Limited,Lucknow,Uttar Pradesh,2023-04-13 07:04:31,True,SUSPENDED,1234.06,False
MCH1775,Karnik Inc,5411,False,Grocery,Private Limited,Lucknow,Uttar Pradesh,2023-04-13 08:51:51,True,ACTIVE,313.0,False
MCH3980,Chadha-Raval,5699,False,Apparel & Fashion,Partnership,Bengaluru,Karnataka,2023-04-14 00:00:00,True,ACTIVE,1323.06,False
MCH7181,"Dar, Dada and Kala",4131,False,Transportation & Travel,Partnership,Kolkata,West Bengal,2023-04-14 00:00:00,True,ACTIVE,859.59,False
MCH9377,chaudhuri plc,5699,False,Apparel & Fashion,Sole Proprietorship,Delhi,Delhi,2023-04-14 00:00:00,True,ACTIVE,1583.18,False
MCH7459,"Gara, Agarwal and Anne",7011,False,Hotel & Lodging,Individual,Ludhiana,Punjab,2023-04-14 20:15:00,True,ACTIVE,2650.18,False
MCH8555,Ar0ra PLC,5999,False,Retail - Other,Private Limited,Delhi,Delhi,2023-04-15 00:00:00,True,ACTIVE,1643.0,False
MCH1257,Varma-Maharaj,5942,False,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2023-04-15 16:16:00,True,ACTIVE,3059.27,False
MCH5736,Agate LLC,4131,False,Transportation & Travel,Sole Proprietorship,Delhi,Delhi,2023-04-16 00:00:00,True,ACTIVE,3557.14,False
MCH4290,Venkataraman-Wadhwa,5999,False,Retail - Other,Individual,Lucknow,Uttar Pradesh,2023-04-16 00:00:00,True,ACTIVE,1056.0,False
MCH1395,Venkatesh LLC,5812,False,Restaurants & Food Service,Partnership,Lucknow,Uttar Pradesh,2023-04-16 01:21:59,True,ACTIVE,641.0,False
MCH7659,"Pandya, Bakshi and Chaudhary",4131,False,Transportation & Travel,Private Limited,Chennai,Tamil Nadu,2023-04-16 18:19:00,True,ACTIVE,1564.19,False
MCH8692,"Dubey, Nair and Bobal",5812,False,Restaurants & Food Service,Sole Proprietorship,Ludhiana,Punjab,2023-04-17 00:00:00,True,ACTIVE,2839.54,False
MCH9037,Varty-Vaidya,4131,False,Transportation & Travel,Private Limited,Jalandhar,Punjab,2023-04-17 21:34:00,True,ACTIVE,2383.02,False
MCH4974,Krishna PLC,5699,False,Apparel & Fashion,Individual,Kolkata,West Bengal,2023-04-18 00:00:00,True,SUSPENDED,1458.56,False
MCH6361,"Saran, Dhar and Chaudhry",7011,False,Hotel & Lodging,Sole Proprietorship,Delhi,Delhi,2023-04-18 22:29:15,True,ACTIVE,701.89,False
MCH3328,Yadav and Sons,4814,False,Telecom & Mobile,Partnership,Lucknow,Uttar Pradesh,2023-04-20 00:00:00,True,ACTIVE,1324.81,False
MCH9232,Ahuja-Chaudhry,4131,False,Transportation & Travel,Individual,Hyderabad,Telangana,2023-04-20 00:00:00,True,ACTIVE,361.11,False
MCH2332,Toor Inc,7011,False,Hotel & Lodging,Individual,Ludhiana,Punjab,2023-04-20 08:12:00,True,ACTIVE,3555.73,True
MCH2888,Chahal LLC,5912,False,Pharmacy & Medical,Private Limited,Mumbai,Maharashtra,2023-04-21 00:00:00,True,ACTIVE,631.05,False
MCH2200,Choudhry-Vig,4814,False,Telecom & Mobile,Private Limited,Jaipur,Rajasthan,2023-04-21 06:16:00,True,ACTIVE,207.14,False
MCH3383,Muni Inc,5999,False,Retail - Other,Sole Proprietorship,Delhi,Delhi,2023-04-21 22:36:00,True,ACTIVE,5804.6,False
MCH3535,Kaur LLC,7011,False,Hotel & Lodging,Individual,Ludhiana,Punjab,2023-04-22 12:53:03,True,ACTIVE,438.79,False
MCH6465,Chadha-Char,5912,False,Pharmacy & Medical,Partnership,Kolkata,West Bengal,2023-04-22 17:00:00,True,ACTIVE,749.37,False
MCH7993,Garde Inc,4814,False,Telecom & Mobile,Partnership,Kolkata,West Bengal,2023-04-23 00:00:00,True,ACTIVE,1024.0,False
MCH1944,Morar Ltd,5812,False,Restaurants & Food Service,Individual,Pune,Maharashtra,2023-04-23 00:00:00,True,ACTIVE,1207.98,False
MCH3435,"MITTER, CHAKRABARTI AND SWAMINATHAN",5812,False,Restaurants & Food Service,Individual,Ludhiana,Punjab,2023-04-23 00:00:00,True,ACTIVE,1050.63,False
MCH4362,Sura LLC,7011,False,Hotel & Lodging,Individual,Jaipur,Rajasthan,2023-04-23 00:00:00,True,SUSPENDED,218.0,False
MCH9551,Chaudhry-Vaidya,5942,False,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2023-04-23 05:10:39,True,ACTIVE,1013.07,False
MCH7504,"MANDAL, TRIPATHI AND BHATNAGAR",7011,False,Hotel & Lodging,Sole Proprietorship,Amritsar,Punjab,2023-04-23 10:04:42,True,ACTIVE,8261.29,False
MCH4690,"Dutt, Mukhopadhyay and Dara",5999,False,Retail - Other,Sole Proprietorship,Amritsar,Punjab,2023-04-24 22:55:00,True,SUSPENDED,390.23,True
MCH3970,"Chawla, Sami and Mani",5942,False,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2023-04-25 00:00:00,True,ACTIVE,2506.67,False
MCH1434,Kale and Sons,5812,False,Restaurants & Food Service,Private Limited,Jalandhar,Punjab,2023-04-25 00:00:00,True,ACTIVE,985.73,False
MCH2169,"Yogi, Bhakta and Suresh",5812,False,Restaurants & Food Service,Private Limited,Hyderabad,Telangana,2023-04-25 08:08:00,True,ACTIVE,5225.51,False
MCH5110,"anne, nayak and chada",5311,False,Department Store,Private Limited,Amritsar,Punjab,2023-04-26 00:00:00,True,ACTIVE,478.0,False
MCH8164,"Devan, Basu and Buch",5812,False,Restaurants & Food Service,Private Limited,Delhi,Delhi,2023-04-26 00:00:00,True,ACTIVE,3036.35,False
MCH6158,"Dhingra, Ratti and Palla",4131,False,Retail - Other,Sole Proprietorship,Amritsar,Punjab,2023-04-26 00:00:00,True,ACTIVE,1443.6,False
MCH6384,"Rave1, Mane and Madan",5912,False,Pharmacy & Medical,Partnership,Delhi,Delhi,2023-04-26 06:56:00,True,ACTIVE,334.08,False
MCH4712,"ZACHARIA, SHERE AND DHAR",5912,False,Pharmacy & Medical,Private Limited,Jalandhar,Punjab,2023-04-27 04:30:00,True,ACTIVE,2235.26,False
MCH1202,KOSHY-BORDE,5311,False,Retail - Other,Partnership,Ludhiana,Punjab,2023-04-27 14:11:10,True,ACTIVE,1998.99,False
MCH5630,Srinivas-Doshi,7011,False,Hotel & Lodging,Sole Proprietorship,Amritsar,Punjab,2023-04-28 00:00:00,True,CLOSED,2338.55,False
MCH1168,"Dugal, Thaker and Rana",5699,False,Apparel & Fashion,Partnership,Hyderabad,Telangana,2023-04-28 00:00:00,True,INACTIVE,900.21,False
MCH2568,"Dhaliwal, Bhat and Sarin",5411,False,Grocery,Partnership,Mumbai,Maharashtra,2023-04-28 00:00:00,True,ACTIVE,803.0,False
MCH6388,pillai-subramaniam,5699,False,Apparel & Fashion,Sole Proprietorship,Jalandhar,Punjab,2023-04-28 10:55:00,True,INACTIVE,2418.46,False
MCH1447,"Dara, Om and Chaudhry",5699,False,Apparel & Fashion,Private Limited,Bengaluru,Karnataka,2023-04-29 00:00:00,True,INACTIVE,373.0,False
MCH4440,"Krishna, Bora and Swaminathan",5699,False,Apparel & Fashion,Private Limited,Jalandhar,Punjab,2023-04-29 00:00:00,True,SUSPENDED,749.44,False
MCH5231,Om-Shah,5912,False,Pharmacy & Medical,Individual,Jaipur,Rajasthan,2023-04-29 00:00:00,True,ACTIVE,165.39,False
MCH5941,G0ur Ltd,5942,False,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2023-04-30 00:00:00,True,INACTIVE,1448.04,False
MCH6188,Balay LLC,7011,False,Hotel & Lodging,Partnership,Pune,Maharashtra,2023-04-30 10:37:50,True,ACTIVE,3749.0,False
MCH6507,Kadakia PLC,5812,False,Restaurants & Food Service,Partnership,Chennai,Tamil Nadu,2023-05-01 00:00:00,True,ACTIVE,740.55,False
MCH2737,"Sani, Chowdhury and Ganesan",5999,False,Retail - Other,Partnership,Bengaluru,Karnataka,2023-05-01 00:00:00,True,ACTIVE,610.07,False
MCH4972,Prabhu-Murty,5812,False,Restaurants & Food Service,Partnership,Amritsar,Punjab,2023-05-01 04:53:55,True,ACTIVE,327.77,True
MCH2757,Cherian-Parmer,5942,False,Books & Stationery,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-02 00:00:00,True,ACTIVE,1801.26,False
MCH6028,"Devan, Saha and Nagar",7011,False,Hotel & Lodging,Partnership,Jalandhar,Punjab,2023-05-02 08:52:59,True,ACTIVE,2112.02,False
MCH2155,Vig-Bobal,4814,False,Telecom & Mobile,Private Limited,Delhi,Delhi,2023-05-03 00:00:00,True,ACTIVE,8483.0,False
MCH9245,zachariah-suri,5311,False,Retail - Other,Individual,Jalandhar,Punjab,2023-05-03 00:00:00,True,ACTIVE,328.18,False
MCH8895,Chakraborty-Apte,7011,False,Hotel & Lodging,Sole Proprietorship,Jalandhar,Punjab,2023-05-04 01:45:30,True,ACTIVE,2412.11,False
MCH5745,"Mahal, Gokhale and Shah",5699,False,Apparel & Fashion,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-05-04 02:35:30,True,ACTIVE,1104.0,False
MCH8734,"Ganguly, Hayre and Choudhury",4814,False,Telecom & Mobile,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-05-05 00:00:00,True,ACTIVE,4276.72,False
MCH6392,NAZARETH PLC,7011,False,Hotel & Lodging,Individual,Hyderabad,Telangana,2023-05-06 00:00:00,True,ACTIVE,3645.82,False
MCH5117,BAVA-SANI,5311,False,Department Store,Private Limited,Amritsar,Punjab,2023-05-07 15:56:29,True,ACTIVE,557.72,False
MCH2559,"Sastry, Dhar and Kibe",7011,False,Hotel & Lodging,Partnership,Pune,Maharashtra,2023-05-08 00:00:00,True,ACTIVE,1827.84,False
MCH1153,"Johal, Suri and Rama",5999,False,Retail - Other,Sole Proprietorship,Kolkata,West Bengal,2023-05-08 00:00:00,True,ACTIVE,153.84,False
MCH6167,"Chawla, Andra and Varty",4814,False,Telecom & Mobile,Partnership,Hyderabad,Telangana,2023-05-08 00:00:00,True,ACTIVE,2407.62,False
MCH4608,Chandran Group,5699,False,Apparel & Fashion,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-05-09 14:14:00,True,ACTIVE,950.53,False
MCH4637,Mitter-Pandya,5411,False,Grocery,Individual,Chennai,Tamil Nadu,2023-05-09 20:41:00,True,ACTIVE,2198.28,False
MCH6692,"Mohan, Ravi and Sinha",7011,False,Hotel & Lodging,Partnership,Jalandhar,Punjab,2023-05-10 00:00:00,True,ACTIVE,641.51,False
MCH4639,Chaudhry-Bath,5912,False,Pharmacy & Medical,Partnership,Jalandhar,Punjab,2023-05-11 10:36:23,True,ACTIVE,295.45,False
MCH8433,"Gill, Taneja and Bhardwaj",5411,False,Grocery,Individual,Lucknow,Uttar Pradesh,2023-05-12 00:00:00,True,SUSPENDED,5465.01,False
MCH9583,"Borra, Mutti and Chaudhary",5812,False,Restaurants & Food Service,Private Limited,Ludhiana,Punjab,2023-05-13 01:02:41,True,ACTIVE,1408.6,False
MCH7495,"Subramaniam, Radhakrishnan and Bahri",5411,False,Grocery,Individual,Amritsar,Punjab,2023-05-14 00:00:00,True,CLOSED,1584.42,False
MCH8537,Mital and Sons,5411,False,Grocery,Partnership,Jalandhar,Punjab,2023-05-14 00:00:00,True,ACTIVE,3683.74,True
MCH3567,Kala Ltd,4814,False,Telecom & Mobile,Sole Proprietorship,Amritsar,Punjab,2023-05-15 00:00:00,True,ACTIVE,1794.62,False
MCH4421,Sani LLC,5999,False,Retail - Other,Sole Proprietorship,Ludhiana,Punjab,2023-05-15 00:00:00,True,ACTIVE,901.69,False
MCH6519,"Dhar, Morar and Malhotra",5699,False,Apparel & Fashion,Private Limited,Pune,Maharashtra,2023-05-15 00:27:02,True,ACTIVE,445.06,False
MCH7563,Anne and Sons,7011,False,Hotel & Lodging,Private Limited,Amritsar,Punjab,2023-05-16 00:00:00,True,ACTIVE,300.06,False
MCH3487,Soni and Sons,5912,False,Pharmacy & Medical,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-05-16 03:23:00,True,ACTIVE,1671.71,False
MCH5602,Kaul PLC,5411,False,Grocery,Private Limited,Hyderabad,Telangana,2023-05-17 00:00:00,True,INACTIVE,469.06,False
MCH8505,"Dora, Bhatia and Bhatia",5411,False,Grocery,Partnership,Amritsar,Punjab,2023-05-17 00:00:00,True,ACTIVE,2376.66,False
MCH9036,CHERIAN LLC,5699,False,Apparel & Fashion,Sole Proprietorship,Ludhiana,Punjab,2023-05-17 18:31:08,True,ACTIVE,928.81,False
MCH1060,Goda and Sons,5311,False,Department Store,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-18 00:00:00,True,CLOSED,2371.8,False
MCH8160,Amble and Sons,5699,False,Apparel & Fashion,Individual,Jaipur,Rajasthan,2023-05-18 00:00:00,True,ACTIVE,5769.95,False
MCH7974,Kari Inc,5699,False,Apparel & Fashion,Individual,Delhi,Delhi,2023-05-19 00:00:00,True,ACTIVE,4305.95,False
