complaint_id,txn_id,txn_id_valid_fk,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,transaction_timestamp,reported_timestamp,bank_response_timestamp,timestamps_logically_valid,reporting_delay_days,disputed_amount,disputed_amount_was_negative,disputed_amount_missing,reason_code,reason_code_raw,complaint_text,resolution_status,severity,channel
CBK0001087,TXN00014733,True,USR20889,False,MCH5264,False,2026-02-06 00:00:00,2026-02-06 00:00:00,,True,0.0,1558.23,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Suspicious high-value payment disputed by customer.,IN_PROGRESS,HIGH,CALL_CENTER
CBK0002077,TXN00005419,True,USR55970,False,MCH9128,True,2026-01-22 00:00:00,2026-01-30 00:00:00,2026-02-25 00:00:00,True,8.0,8383.0,False,False,FRAUD_SUSPECTED,Fraud Suspected,Payment made to unknown merchant as per customer statement.,REJECTED,LOW,CALL_CENTER
CBK0001820,TXN00007866,True,USR51854,False,MCH1450,True,2026-02-21 00:00:00,2026-02-22 00:00:00,2026-03-23 19:57:00,True,1.0,2477.45,True,False,AMOUNT_MISMATCH,incorrect amount,complaint received after multiple failed attempts.,REJECTED,LOW,EMAIL
CBK0001018,TXN00018348,True,USR13510,False,MCH1320,True,2026-01-28 00:00:00,2026-02-13 05:26:28,2026-02-17 00:00:00,True,16.0,1207.49,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Complaint received after multiple failed attempts.,RESOLVED,LOW,APP
CBK0001949,TXN00000319,True,USR60096,True,MCH4998,True,2026-02-19 00:00:00,2026-02-24 00:00:00,2026-03-21 00:00:00,True,5.0,2189.0,False,False,GENERAL_DISPUTE,customer issue,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,EMAIL
CBK0000860,TXN00007296,True,USR97580,True,MCH3701,True,2026-02-04 00:00:00,,,True,,1425.61,False,False,SERVICE_NOT_DELIVERED,delivery issue,Suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,CHATBOT
CBK0000879,TXN00018041,True,USR59366,False,MCH6145,False,2026-03-14 00:00:00,2026-03-24 00:00:00,2026-03-25 00:00:00,True,10.0,479.19,False,False,FRAUD_SUSPECTED,scam,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,IVR
CBK0001383,TXN00005315,True,USR50648,False,MCH2822,False,2026-03-06 00:00:00,2026-03-12 00:00:00,2026-03-27 05:23:46,True,6.0,819.89,False,False,GENERAL_DISPUTE,Customer Dispute,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,CHATBOT
CBK0001532,,False,USR52450,False,MCH6244,True,,2026-03-12 00:00:00,2026-03-30 00:00:00,True,,3174.58,False,False,GENERAL_DISPUTE,complaint,User reports money deducted but merchant denies receiving payment.,REJECTED,LOW,IVR
CBK0000448,TXN00013063,True,USR62513,False,MCH8391,True,2026-02-14 00:00:00,,2026-02-17 10:59:00,True,,395.16,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Suspicious high-value payment disputed by customer.,REJECTED,MEDIUM,EMAIL
CBK0002336,TXN00014456,True,USR56287,False,MCH4473,False,,2026-01-10 09:07:37,2026-02-05 00:00:00,True,,4534.17,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Merchant service was not delivered after payment.,PENDING_BANK,LOW,EMAIL
CBK0001121,TXN00005396,True,USR14769,False,MCH8455,True,2026-01-23 08:19:00,,,True,,2926.18,False,False,FRAUD_SUSPECTED,scam,Customer says transaction was not authorized.,OPEN,MEDIUM,EMAIL
CBK0001266,TXN00017098,True,USR19427,False,MCH5980,True,2026-01-30 00:00:00,2026-02-02 14:20:47,2026-02-03 00:00:00,True,3.0,1358.37,False,False,GENERAL_DISPUTE,DUP_DEBIT,Complaint received after multiple failed attempts.,REJECTED,MEDIUM,CHATBOT
CBK0001732,TXN00007456,True,USR17657,False,MCH3806,True,2026-03-17 00:00:00,2026-03-17 00:00:00,,True,0.0,2655.0,False,False,FRAUD_SUSPECTED,Fraud Suspected,User claims account was compromised before transaction.,CLOSED,CRITICAL,BRANCH
CBK0000575,TXN00009966,True,USR40897,False,MCH9575,False,2026-02-23 00:00:00,2026-02-23 00:00:00,,True,0.0,606.33,False,False,SERVICE_NOT_DELIVERED,item not received,merchant service was not delivered after payment.,REJECTED,CRITICAL,EMAIL
CBK0002268,TXN00008063,True,USR89588,False,MCH1457,True,2026-03-08 00:00:00,2026-03-19 00:00:00,2026-03-28 00:00:00,True,11.0,2296.42,False,False,GENERAL_DISPUTE,complaint,User says UPI PIN was not entered by them.,OPEN,HIGH,BRANCH
CBK0001126,TXN00007982,True,USR35882,False,MCH4473,False,2026-03-28 21:42:00,,,True,,3415.3,True,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Merchant service was not delivered after payment.,CLOSED,HIGH,EMAIL
CBK0002517,TXN00011567,True,USR30157,False,MCH1130,True,2026-01-26 00:00:00,2026-01-26 22:31:00,2026-01-30 22:31:46,True,0.0,7727.83,True,False,GENERAL_DISPUTE,complaint,Customer says transaction was not authorized. urgent,CLOSED,MEDIUM,CALL_CENTER
CBK0001815,TXN00017040,True,USR53591,True,MCH4590,False,2026-03-11 16:43:08,,2026-04-05 00:00:00,True,,2935.06,False,False,SERVICE_NOT_DELIVERED,item not received,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,IVR
CBK0000752,TXN00012584,True,USR47668,True,MCH3678,True,2026-01-17 00:00:00,2026-02-16 00:00:00,,True,30.0,397.91,False,False,GENERAL_DISPUTE,Customer Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,CLOSED,LOW,APP
CBK0000688,TXN00018235,True,USR63160,False,MCH6399,False,2026-02-17 08:49:47,2026-02-19 00:00:00,2026-03-18 00:00:00,True,1.0,5681.16,False,False,GENERAL_DISPUTE,Customer Dispute,User says UPI PIN was not entered by them.,REJECTED,HIGH,APP
CBK0001827,TXN00003656,True,USR60742,False,MCH3472,False,2026-03-26 00:00:00,2026-04-11 00:00:00,,True,16.0,1011.36,False,False,GENERAL_DISPUTE,dispute raised,complaint received after multiple failed attempts.,REJECTED,LOW,BRANCH
CBK0001798,TXN00017706,True,USR24802,False,MCH9650,False,2026-01-22 20:39:26,2026-01-24 00:00:00,2026-02-18 20:39:00,True,1.0,1159.44,False,False,ACCOUNT_TAKEOVER,Account Takeover,User says UPI PIN was not entered by them.,CLOSED,LOW,BRANCH
CBK0001588,TXN00006200,True,USR71373,False,MCH4370,True,2026-01-25 00:00:00,2026-01-28 00:00:00,,True,3.0,5233.09,False,False,SERVICE_NOT_DELIVERED,not delivered,Customer says transaction was not authorized.,IN_PROGRESS,HIGH,EMAIL
CBK0001960,TXN00008459,True,USR48339,False,MCH3765,True,2026-01-07 05:57:00,2026-01-12 00:00:00,2026-02-09 00:00:00,True,4.0,3145.24,False,False,ACCOUNT_TAKEOVER,Account Takeover,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CALL_CENTER
CBK0000227,TXN00013273,True,USR34180,False,MCH1485,False,2026-02-07 00:00:00,2026-02-09 08:37:14,,True,2.0,465.76,False,False,ACCOUNT_TAKEOVER,login compromised,User claims account was compromised before transaction.,PENDING_BANK,HIGH,EMAIL
CBK0001487,TXN00015922,True,USR41135,True,MCH5982,False,2026-02-23 00:00:00,2026-02-25 00:00:00,2026-03-16 00:00:00,True,2.0,759.33,True,False,GENERAL_DISPUTE,dispute raised,Complaint received after multiple failed attempts.,IN_PROGRESS,HIGH,IVR
CBK0002403,TXN00000926,True,USR32749,False,MCH6945,True,2026-03-17 00:00:00,2026-03-19 13:26:00,2026-04-17 13:26:01,True,2.0,486.0,False,False,GENERAL_DISPUTE,no service,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0001606,TXN00006400,True,USR91446,True,MCH8696,False,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,True,3.0,3582.55,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,Suspicious high-value payment disputed by customer. call dropped,IN_PROGRESS,HIGH,EMAIL
CBK0002158,TXN00015104,True,USR76750,False,MCH6228,True,2026-01-19 00:00:00,2026-01-25 00:00:00,2026-01-30 00:00:00,True,6.0,2517.56,False,False,GENERAL_DISPUTE,Customer Dispute,User claims account was compromised before transaction.,REJECTED,LOW,BRANCH
CBK0000247,TXN00019340,True,USR75302,True,MCH7286,False,2026-01-04 20:29:59,2026-01-04 00:00:00,2026-01-18 00:00:00,False,,1486.0,False,False,SERVICE_NOT_DELIVERED,service failed,Customer says transaction was not authorized.,RESOLVED,HIGH,CALL_CENTER
CBK0002588,TXN00008732,True,USR22039,False,MCH2374,False,2026-03-22 00:00:00,2026-04-01 00:00:00,,True,10.0,3491.72,False,False,DUPLICATE_DEBIT,charged twice,User says UPI PIN was not entered by them.,CLOSED,HIGH,CHATBOT
CBK0001636,TXN00012003,True,USR66224,False,MCH3992,False,2026-02-20 00:00:00,2026-02-27 00:00:00,,True,7.0,1641.33,False,False,AMOUNT_MISMATCH,extra amount deducted,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,MEDIUM,APP
CBK0001542,TXN00007849,True,USR68559,True,MCH4064,True,2026-01-21 03:43:00,2026-01-23 03:43:00,2026-02-15 03:43:00,True,2.0,1413.0,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,BRANCH
CBK0000088,TXN00002716,True,USR62830,True,MCH4381,False,2026-01-22 00:00:00,2026-01-25 00:00:00,2026-02-15 00:00:00,True,3.0,8825.16,False,False,AMOUNT_MISMATCH,incorrect amount,merchant service was not delivered after payment.,REJECTED,MEDIUM,CALL_CENTER
CBK0002664,TXN00008946,True,USR84093,True,MCH1298,True,2026-01-06 13:57:53,2026-01-09 07:57:53,2026-02-08 07:57:00,True,2.0,815.57,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,Suspicious high-value payment disputed by customer. details missing,REJECTED,MEDIUM,IVR
CBK0001415,TXN00018932,True,USR90778,False,MCH1764,True,2026-03-29 04:23:47,2026-03-31 10:23:00,2026-04-15 10:23:47,True,2.0,1825.0,False,False,UNAUTHORIZED_TRANSACTION,not done by me,complaint received after multiple failed attempts.,OPEN,HIGH,IVR
CBK0000390,TXN00006356,True,USR12919,False,MCH6810,False,2026-03-23 00:00:00,2026-05-07 00:00:00,2026-06-03 00:00:00,True,45.0,344.33,True,False,GENERAL_DISPUTE,customer issue,User says UPI PIN was not entered by them.,RESOLVED,LOW,CALL_CENTER
CBK0000693,TXN00018137,True,USR29306,False,MCH7744,True,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-02-18 00:00:00,True,3.0,7022.75,False,False,AMOUNT_MISMATCH,extra amount deducted,Customer says txn was not authorized.,IN_PROGRESS,MEDIUM,IVR
CBK0002485,TXN00010063,True,USR21384,False,MCH6470,False,2026-03-03 00:00:00,2026-03-05 00:00:00,,True,2.0,1603.64,True,False,SERVICE_NOT_DELIVERED,Service Not Provided,complaint received after multiple failed attempts.,IN_PROGRESS,MEDIUM,BRANCH
CBK0002258,TXN00014019,True,USR41320,True,MCH3992,False,2026-03-09 00:00:00,2026-03-11 00:00:00,2026-03-31 00:00:00,True,2.0,1550.0,False,False,ACCOUNT_TAKEOVER,ATO,User claims account was compromised before transaction.,RESOLVED,LOW,EMAIL
CBK0002045,TXN00002711,True,USR57231,True,MCH4181,False,2026-01-23 00:00:00,2026-01-31 00:00:00,2026-02-12 00:00:00,True,8.0,3969.0,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Customer complaint text unclear due to poor call center notes.,CLOSED,LOW,CHATBOT
CBK0000122,TXN00015011,True,USR79150,False,MCH7474,False,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-18 00:00:00,True,10.0,1339.61,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,LOW,EMAIL
CBK0002239,TXN00004673,True,USR82373,True,MCH4473,False,2026-02-13 09:50:18,2026-02-19 00:00:00,2026-02-26 04:50:18,True,5.0,1272.25,False,False,GENERAL_DISPUTE,Customer Dispute,Customer says amount was debited twice.,RESOLVED,LOW,CHATBOT
CBK0001382,,False,USR57424,False,MCH4684,False,2026-01-02 00:00:00,2026-01-03 00:00:00,2026-02-01 00:00:00,True,1.0,678.56,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,IVR
CBK0002315,TXN00012331,True,USR91192,True,MCH2718,True,,2026-02-14 00:00:00,,True,,1246.25,False,False,FRAUD_SUSPECTED,FRAUD,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,MEDIUM,BRANCH
CBK0001978,TXN00012089,True,USR83284,False,MCH4334,True,2026-03-31 04:45:00,2026-04-04 00:00:00,2026-04-28 00:00:00,True,3.0,1931.29,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,IVR
CBK0001151,TXN00002195,True,USR98362,False,MCH1468,False,2026-03-30 22:38:33,2026-04-05 01:38:00,,True,5.0,4960.35,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Complaint received after multiple failed attempts.,REJECTED,LOW,APP
CBK0000424,TXN00095161,False,USR40061,True,MCH1589,False,2026-03-22 09:02:49,2026-03-24 00:00:00,2026-04-20 00:00:00,True,1.0,4157.35,False,False,AMOUNT_MISMATCH,Wrong Amount,Payment made to unknown merchant as per customer statement.,OPEN,LOW,IVR
CBK0002543,TXN00001628,True,USR11727,False,MCH7286,False,2026-02-09 00:00:00,,2026-02-20 00:00:00,True,,,False,True,AMOUNT_MISMATCH,amount mismatch,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,IVR
CBK0000371,TXN00002374,True,USR58639,False,MCH5954,True,2026-03-31 00:00:00,2026-04-03 04:13:08,,True,3.0,1428.93,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,Customer complaint text unclear due to poor call center notes.,RESOLVED,HIGH,APP
CBK0001586,TXN00001182,True,USR80241,True,MCH7734,False,2026-03-30 00:00:00,2026-04-04 00:00:00,,True,5.0,261.51,False,False,SERVICE_NOT_DELIVERED,service failed,User says UPI PIN was not entered by them. pls check asap,PENDING_BANK,MEDIUM,BRANCH
CBK0002553,TXN00012590,True,USR41260,False,MCH4089,True,2026-03-16 00:00:00,2026-03-31 00:00:00,2026-04-17 00:00:00,True,15.0,8645.0,False,False,GENERAL_DISPUTE,dispute raised,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,CLOSED,CRITICAL,IVR
CBK0002432,TXN00013381,True,USR11036,False,MCH9344,False,2026-03-31 00:00:00,2026-04-02 05:19:00,2026-04-15 00:00:00,True,2.0,738.73,False,False,AMOUNT_MISMATCH,extra amount deducted,User claims account was compromised before transaction.,PENDING_BANK,MEDIUM,IVR
CBK0001998,TXN00000406,True,USR93650,True,MCH2266,True,2026-01-31 22:47:03,2026-02-01 00:00:00,2026-02-06 01:47:00,True,0.0,2066.08,False,False,FRAUD_SUSPECTED,Fraud Suspected,Customer says amount was debited twice.,IN_PROGRESS,HIGH,CHATBOT
CBK0002566,TXN00000405,True,USR64878,True,MCH8953,True,2026-03-13 09:18:13,2026-03-24 00:00:00,2026-04-08 00:00:00,True,10.0,3060.38,False,False,SERVICE_NOT_DELIVERED,not delivered,suspicious high-value payment disputed by customer.,IN_PROGRESS,LOW,APP
CBK0001756,TXN00005028,True,USR40684,False,MCH7978,True,2026-02-22 00:00:00,,2026-03-10 00:00:00,True,,1800.13,False,False,ACCOUNT_TAKEOVER,login compromised,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,HIGH,CHATBOT
CBK0002645,TXN00004392,True,USR43033,False,MCH3019,False,2026-02-18 00:00:00,2026-02-21 12:13:00,2026-03-09 12:13:05,True,3.0,272.46,False,False,SERVICE_NOT_DELIVERED,merchant service issue,User claims account was compromised before transaction.,REJECTED,LOW,CHATBOT
CBK0002230,TXN00009287,True,USR50434,True,MCH1683,True,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-02-03 00:00:00,True,3.0,1407.0,False,False,FRAUD_SUSPECTED,fraud,Merchant service was not delivered after payment.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0000526,TXN00006600,True,USR65622,False,MCH3129,True,2026-01-28 00:00:00,2026-01-31 21:13:00,2026-02-05 00:00:00,True,3.0,,False,True,SERVICE_NOT_DELIVERED,item not received,Customer complaint text unclear due to poor call center notes.,OPEN,MEDIUM,APP
CBK0001449,TXN00008116,True,USR21449,False,MCH7397,False,2026-03-27 00:00:00,2026-03-29 15:23:00,2026-03-29 00:00:00,False,,19544.3,False,False,ACCOUNT_TAKEOVER,login compromised,Customer says amount was debited twice.,RESOLVED,MEDIUM,EMAIL
CBK0002686,TXN00017656,True,USR69648,True,MCH9430,True,,2026-01-03 03:37:00,2026-01-08 00:00:00,True,,447.83,True,False,UNAUTHORIZED_TRANSACTION,unauth txn,Customer complaint text unclear due to poor call center notes.,RESOLVED,MEDIUM,CHATBOT
CBK0000533,TXN00001047,True,USR30500,False,MCH9291,True,2026-01-19 06:20:45,2026-01-21 00:00:00,,True,1.0,518.0,False,False,SERVICE_NOT_DELIVERED,item not received,suspicious high-value payment disputed by customer.,RESOLVED,LOW,CHATBOT
CBK0001709,TXN00014343,True,USR26622,False,MCH8668,False,2026-02-04 00:00:00,2026-02-02 00:00:00,2026-02-17 00:00:00,False,,2893.0,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,User says UPI PIN was not entered by them.,OPEN,MEDIUM,BRANCH
CBK0001509,TXN00011866,True,USR37594,False,MCH9858,True,2026-02-16 12:27:00,2026-02-27 00:00:00,,True,10.0,628.55,False,False,SERVICE_NOT_DELIVERED,service failed,Customer says transaction was not authorized.,RESOLVED,LOW,CHATBOT
CBK0000303,TXN00015469,True,USR54853,False,MCH2556,True,2026-01-11 14:40:00,2026-02-26 00:00:00,,True,45.0,,False,True,GENERAL_DISPUTE,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0001911,TXN00009220,True,USR30497,False,MCH8391,True,2026-02-23 14:29:24,2026-02-27 00:00:00,2026-03-14 00:00:00,True,3.0,914.0,False,False,GENERAL_DISPUTE,no service,User says UPI PIN was not entered by them.,OPEN,MEDIUM,APP
CBK0000626,TXN00018979,True,USR61349,False,MCH5687,True,2026-02-02 04:41:35,,2026-02-28 00:00:00,True,,2995.87,False,False,FRAUD_SUSPECTED,scam,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0000415,TXN00009182,True,USR26627,False,MCH9291,True,2026-03-28 00:00:00,2026-03-29 12:42:00,2026-04-16 12:42:25,True,1.0,4153.73,True,False,AMOUNT_MISMATCH,incorrect amount,user claims account was compromised before transaction.,REJECTED,MEDIUM,IVR
CBK0002793,TXN00005174,True,USR39885,False,MCH8673,True,2026-02-06 00:00:00,2026-02-12 00:00:00,2026-02-12 00:00:00,True,6.0,1679.19,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,user reports money deducted but merchant denies receiving payment.,RESOLVED,HIGH,CHATBOT
CBK0001629,TXN00012665,True,USR52097,False,MCH2757,True,2026-03-16 00:00:00,2026-03-19 00:00:00,,True,3.0,3223.69,False,False,SERVICE_NOT_DELIVERED,delivery issue,Complaint received after multiple failed attempts.,IN_PROGRESS,CRITICAL,EMAIL
CBK0001065,TXN00018250,True,USR21407,False,MCH5172,False,2026-01-11 00:00:00,2026-01-14 23:22:45,2026-01-19 00:00:00,True,3.0,4835.58,False,False,UNAUTHORIZED_TRANSACTION,not done by me,Customer complaint text unclear due to poor call center notes.,CLOSED,LOW,IVR
CBK0002087,TXN00011160,True,USR29051,False,MCH4590,False,2026-03-17 00:00:00,2026-03-18 00:00:00,2026-04-03 09:26:00,True,1.0,1773.89,False,False,GENERAL_DISPUTE,no service,Customer says amount was debited twice.,REJECTED,LOW,BRANCH
CBK0001063,TXN00000271,True,USR23350,False,MCH6258,True,2026-03-17 03:29:28,2026-03-18 00:00:00,,True,0.0,16937.48,False,False,ACCOUNT_TAKEOVER,Account Takeover,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,IVR
CBK0002348,TXN00012938,True,USR62273,False,MCH3100,False,2026-03-09 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,True,10.0,3749.0,False,False,ACCOUNT_TAKEOVER,account hacked,User claims account was compromised before transaction.,OPEN,LOW,APP
CBK0002447,TXN00012629,True,USR35956,True,MCH8605,False,2026-02-13 00:00:00,2026-03-16 00:00:00,2026-04-04 00:00:00,True,31.0,3056.74,False,False,SERVICE_NOT_DELIVERED,item not received,Customer says transaction was not authorized. NA,OPEN,MEDIUM,CALL_CENTER
CBK0001531,TXN00018893,True,USR98962,True,MCH8250,False,2026-02-28 21:20:00,2026-03-01 00:00:00,,True,0.0,3450.22,False,False,DUPLICATE_DEBIT,Duplicate Debit,User claims account was compromised before transaction. pls check asap,PENDING_BANK,MEDIUM,EMAIL
CBK0000921,TXN00009757,True,USR21384,False,MCH6474,True,2026-02-12 02:48:37,2026-02-17 09:48:37,2026-03-06 00:00:00,True,5.0,,False,True,AMOUNT_MISMATCH,incorrect amount,Merchant service was not delivered after payment.,REJECTED,LOW,BRANCH
CBK0002660,TXN00015268,True,USR84844,True,MCH9709,False,2026-03-23 00:00:00,2026-03-25 00:00:00,2026-04-20 10:49:25,True,2.0,4086.0,False,False,SERVICE_NOT_DELIVERED,delivery issue,Suspicious high-value payment disputed by customer.,OPEN,MEDIUM,EMAIL
CBK0000513,TXN00003962,True,USR43455,True,MCH5580,True,2026-02-16 00:00:00,2026-02-21 00:00:00,2026-03-16 12:04:00,True,5.0,12077.97,False,False,AMOUNT_MISMATCH,Wrong Amount,Complaint received after multiple failed attempts. urgent,RESOLVED,CRITICAL,CHATBOT
CBK0000969,TXN00014162,True,USR45011,False,MCH6383,True,2026-02-18 00:00:00,2026-03-06 00:00:00,2026-03-19 11:52:22,True,16.0,4363.63,False,False,SERVICE_NOT_DELIVERED,not delivered,payment made to unknown merchant as per customer statement.,IN_PROGRESS,LOW,BRANCH
CBK0000468,TXN00004108,True,USR22727,True,MCH3160,False,2026-02-25 00:00:00,2026-03-01 01:25:00,2026-03-18 00:00:00,True,4.0,5763.03,False,False,FRAUD_SUSPECTED,Fraud Suspected,User says UPI PIN was not entered by them.,RESOLVED,HIGH,CHATBOT
CBK0002014,TXN00016742,True,USR94725,False,MCH8212,True,2026-01-24 00:00:00,,,True,,1163.64,False,False,FRAUD_SUSPECTED,Fraud Suspected,Complaint received after multiple failed attempts.,OPEN,LOW,EMAIL
